method,target_k,positive_hits,negative_hits,false_negatives,top_k_size,positive_totals,negative_totals,precision_micro,positive_recall_micro,f1_micro,negative_specificity_micro,negative_exposure_micro,positive_hits_per_group_mean,negative_hits_per_group_mean,precision_macro,positive_recall_macro,f1_macro,negative_specificity_macro,negative_exposure_macro,eligible_positive_groups,eligible_precision_groups,eligible_f1_groups,eligible_negative_groups
RRF_A0.70_X0.30_C50,10,35,5,34,719,69,39,0.875,0.5072463768115942,0.6422018348623854,0.8717948717948718,0.1282051282051282,2.3333333333333335,0.38461538461538464,0.6666666666666666,0.5215969215969216,0.8574891774891775,0.6886446886446886,0.31135531135531136,15,15,10,13
RRF_A0.70_X0.30_C60,10,35,5,34,719,69,39,0.875,0.5072463768115942,0.6422018348623854,0.8717948717948718,0.1282051282051282,2.3333333333333335,0.38461538461538464,0.6666666666666666,0.5215969215969216,0.8574891774891775,0.6886446886446886,0.31135531135531136,15,15,10,13
RRF_A0.80_X0.20_C20,10,35,5,34,719,69,39,0.875,0.5072463768115942,0.6422018348623854,0.8717948717948718,0.1282051282051282,2.3333333333333335,0.38461538461538464,0.7166666666666667,0.5822029822029822,0.8583234946871311,0.6666666666666666,0.3333333333333333,15,15,11,13
RRF_A0.60_X0.40_C10,10,35,6,34,719,69,39,0.8536585365853658,0.5072463768115942,0.6363636363636364,0.8461538461538461,0.15384615384615385,2.3333333333333335,0.46153846153846156,0.6533333333333333,0.5215969215969216,0.8541558441558442,0.663003663003663,0.336996336996337,15,15,10,13
RRF_A0.80_X0.20_C50,10,35,6,34,719,69,39,0.8536585365853658,0.5072463768115942,0.6363636363636364,0.8461538461538461,0.15384615384615385,2.3333333333333335,0.46153846153846156,0.6533333333333333,0.5215969215969216,0.8541558441558442,0.663003663003663,0.336996336996337,15,15,10,13
RRF_A0.80_X0.20_C60,10,35,6,34,719,69,39,0.8536585365853658,0.5072463768115942,0.6363636363636364,0.8461538461538461,0.15384615384615385,2.3333333333333335,0.46153846153846156,0.6533333333333333,0.5215969215969216,0.8541558441558442,0.663003663003663,0.336996336996337,15,15,10,13
RRF_A0.80_X0.20_C40,10,34,5,35,719,69,39,0.8717948717948718,0.4927536231884058,0.6296296296296297,0.8717948717948718,0.1282051282051282,2.2666666666666666,0.38461538461538464,0.6964285714285714,0.5155363155363155,0.8441558441558442,0.6666666666666666,0.3333333333333333,15,14,10,13
RRF_A0.60_X0.40_C40,10,34,6,35,719,69,39,0.85,0.4927536231884058,0.6238532110091743,0.8461538461538461,0.15384615384615385,2.2666666666666666,0.46153846153846156,0.6428571428571429,0.4549302549302549,0.8416546416546417,0.684981684981685,0.315018315018315,15,14,9,13
RRF_A0.60_X0.40_C50,10,34,6,35,719,69,39,0.85,0.4927536231884058,0.6238532110091743,0.8461538461538461,0.15384615384615385,2.2666666666666666,0.46153846153846156,0.6428571428571429,0.4549302549302549,0.8416546416546417,0.684981684981685,0.315018315018315,15,14,9,13
RRF_A0.60_X0.40_C60,10,34,6,35,719,69,39,0.85,0.4927536231884058,0.6238532110091743,0.8461538461538461,0.15384615384615385,2.2666666666666666,0.46153846153846156,0.6428571428571429,0.4549302549302549,0.8416546416546417,0.684981684981685,0.315018315018315,15,14,9,13
RRF_A0.70_X0.30_C10,10,34,6,35,719,69,39,0.85,0.4927536231884058,0.6238532110091743,0.8461538461538461,0.15384615384615385,2.2666666666666666,0.46153846153846156,0.65,0.5155363155363155,0.8441558441558442,0.663003663003663,0.336996336996337,15,15,10,13
RRF_A0.70_X0.30_C20,10,33,6,36,719,69,39,0.8461538461538461,0.4782608695652174,0.6111111111111112,0.8461538461538461,0.15384615384615385,2.2,0.46153846153846156,0.6444444444444445,0.5094757094757094,0.8327272727272728,0.663003663003663,0.336996336996337,15,15,10,13
ARAGORN_WITH_ARAX_FILTER_T50,10,32,6,37,719,69,39,0.8421052631578947,0.463768115942029,0.5981308411214953,0.8461538461538461,0.15384615384615385,2.1333333333333333,0.46153846153846156,0.6666666666666666,0.5623376623376624,0.896969696969697,0.684981684981685,0.315018315018315,15,15,10,13
ARAX_RANKER,10,29,5,40,734,69,39,0.8529411764705882,0.42028985507246375,0.5631067961165048,0.8717948717948718,0.1282051282051282,1.9333333333333333,0.38461538461538464,0.6666666666666666,0.41789321789321787,0.8575757575757575,0.7619047619047619,0.23809523809523808,15,12,8,13
ARAGORN_WITH_ARAX_FILTER_T10,10,29,5,40,719,69,39,0.8529411764705882,0.42028985507246375,0.5631067961165048,0.8717948717948718,0.1282051282051282,1.9333333333333333,0.38461538461538464,0.6666666666666666,0.41789321789321787,0.8575757575757575,0.7619047619047619,0.23809523809523808,15,12,8,13
ARAGORN_WITH_ARAX_FILTER_T20,10,29,5,40,719,69,39,0.8529411764705882,0.42028985507246375,0.5631067961165048,0.8717948717948718,0.1282051282051282,1.9333333333333333,0.38461538461538464,0.6666666666666666,0.41789321789321787,0.8575757575757575,0.7619047619047619,0.23809523809523808,15,12,8,13
ARAGORN_WITH_ARAX_FILTER_T25,10,29,5,40,719,69,39,0.8529411764705882,0.42028985507246375,0.5631067961165048,0.8717948717948718,0.1282051282051282,1.9333333333333333,0.38461538461538464,0.6666666666666666,0.41789321789321787,0.8575757575757575,0.7619047619047619,0.23809523809523808,15,12,8,13
ARAGORN_WITH_ARAX_FILTER_T5,10,29,6,40,719,69,39,0.8285714285714286,0.42028985507246375,0.5576923076923077,0.8461538461538461,0.15384615384615385,1.9333333333333333,0.46153846153846156,0.65,0.5372294372294373,0.8553535353535353,0.663003663003663,0.336996336996337,15,15,10,13
